Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,pIC50,Standardized Smiles,Molecule
CHEMBL1645477,,None,386.89,0,3.06,8m,COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,IC50,'=',210.0,nM,6.68,No Comment,,UO_0000065,17.26,0.34,3.62,8.27,0,CHEMBL1647391,Inhibition of EGFR,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1641446,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,None,,,6.6778,COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3A70>
CHEMBL369014,,None,358.40,0,3.85,1i,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,IC50,'=',1300.0,nM,5.89,No Comment,,UO_0000065,16.42,0.30,2.04,7.09,0,CHEMBL674015,Tested in vitro for inhibition of EGF-receptor tyrosine kinase,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133080,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,None,,,5.8861,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3AE0>
CHEMBL544074,,None,371.91,0,4.49,4,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,'=',1100.0,nM,5.96,No Comment,,UO_0000065,17.76,0.33,1.47,20.17,0,CHEMBL677209,In vitro inhibition of the Epidermal growth factor receptor activity in A431 membranes,B,BAO_0000249,cell membrane format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1128740,1,Scientific Literature,J Med Chem,1995.0,None,,,5.9586,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3BC0>
CHEMBL1095776,,None,426.35,1,6.30,15,CC(C)c1ccccc1Nc1nc(N)nc2[nH]c(Cc3ccc(Cl)cc3Cl)cc12,IC50,'=',96400.0,nM,4.02,No Comment,,UO_0000065,9.42,0.19,-2.28,5.04,0,CHEMBL1112818,Inhibition of EGFR phosphorylation in human A431 cells after 10 mins by FLISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A-431,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157126,1,Scientific Literature,Bioorg Med Chem,2010.0,CHEMBL3307523,,,4.0159,CC(C)c1ccccc1Nc1nc(N)nc2[nH]c(Cc3ccc(Cl)cc3Cl)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3C30>
CHEMBL3216254,,None,584.63,2,6.26,20,CN(C)c1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl.Cl,IC50,'=',1910.0,nM,5.72,No Comment,,UO_0000065,11.18,0.21,-0.54,8.99,0,CHEMBL1105615,Inhibition of EGFR after 30 mins by chemiluminescence ELISA,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157833,1,Scientific Literature,Bioorg Med Chem,2010.0,None,,,5.719,CN(C)c1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3D10>
CHEMBL4454948,,None,547.95,2,5.65,5j,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2cccc(F)c2)nn1,IC50,'=',4.0,nM,8.4,No Comment,,UO_0000065,15.33,0.29,2.75,7.86,0,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4371069,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,CHEMBL4106362,,,8.3979,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2cccc(F)c2)nn1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3DF0>
CHEMBL3353404,,None,521.03,1,4.32,21,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,'=',600.0,nM,6.22,No Comment,,UO_0000065,11.94,0.23,1.90,6.23,0,CHEMBL3389020,Inhibition of EGFR L858R/T970M double mutant phosphorylation in human NCI-H1975 cells after 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NCI-H1975,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351341,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307601,,,6.2218,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D3F40>
CHEMBL605413,,None,326.40,0,3.52,8,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,IC50,'=',2200.0,nM,5.66,No Comment,,UO_0000065,17.33,0.32,2.14,5.65,0,CHEMBL1038898,Inhibition of EGFR in human A431 cells by phosphotyrosine ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A-431,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1152608,1,Scientific Literature,Bioorg Med Chem,2009.0,CHEMBL3307523,,,5.6576,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4040>
CHEMBL591213,,None,396.44,0,4.67,3,CCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,IC50,'=',9120.0,nM,5.04,No Comment,,UO_0000065,12.71,0.24,0.37,5.86,0,CHEMBL1071732,Inhibition of EGFR expressed in Sf9 cells assessed as inhibition of receptor autophosphorylation by DELFIA time resolved fluorimetry,B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1159111,1,Scientific Literature,Bioorg Med Chem,2010.0,CHEMBL3308860,,,5.04,CCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4270>
CHEMBL483108,,None,426.29,0,4.97,15,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,IC50,'=',22800.0,nM,4.64,No Comment,,UO_0000065,10.89,0.23,-0.33,5.83,0,CHEMBL1115598,Inhibition of EGFR,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157122,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,None,,,4.6421,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D42E0>
CHEMBL4280749,,None,664.72,1,1.87,3,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(/N=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,IC50,'=',1182.0,nM,5.93,No Comment,,UO_0000065,8.92,0.18,4.06,3.37,0,CHEMBL4274200,Inhibition of EGFR in human HepG2 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4270595,1,Scientific Literature,Eur J Med Chem,2018.0,None,,,5.9274,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(/N=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D44A0>
CHEMBL3671502,,None,446.28,0,3.74,BDBM133713,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCN,IC50,'=',4.0,nM,8.4,No Comment,266740,UO_0000065,18.82,0.41,4.66,8.22,0,CHEMBL3705421,"Tyrosine Kinase Assay: EGFR1 (HER-1) enzyme assay was carried out by using Tyrosine Kinase Assay Kit Green. The entire assay was conducted in accordance with EGFR PTK inhibitor cellular activity test S.O.P.A typical kinase inhibition reaction requires a protein tyrosine kinase, a suitable buffer solution system, a peptide substrate and ATP. In the present EGFR tyrosine kinase assay, a buffer solution system containing 20 mM HEPES (pH 7.4), 5 mM MgCl2 and 2 mM MnCl2; 50 uM Na3VO4; 50 ng/10 ul EGFR (Proquinase); 100 uM ATP; and 10 ng/ml poly(Glu, Tyr) (4:1, Sigma) as a substrate were used.First, 10 ul of EGFR was added to each well of a 96-well plate, 10 ul of the test compounds diluted as described in Test Example 2 (Examples 1 to 173) was added to each well, and the plate was incubated at room temperature for 10 min. The compounds of Test Example 1 were used as control compounds at a concentration of 0.0001 to 10 uM.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638799,37,BindingDB Database,,2014.0,None,,,8.3979,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCN,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4580>
CHEMBL3671543,,None,531.34,1,3.53,BDBM133755,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=N/OC,IC50,'=',256.0,nM,6.59,No Comment,266782,UO_0000065,12.41,0.26,3.06,5.20,0,CHEMBL3705421,"Tyrosine Kinase Assay: EGFR1 (HER-1) enzyme assay was carried out by using Tyrosine Kinase Assay Kit Green. The entire assay was conducted in accordance with EGFR PTK inhibitor cellular activity test S.O.P.A typical kinase inhibition reaction requires a protein tyrosine kinase, a suitable buffer solution system, a peptide substrate and ATP. In the present EGFR tyrosine kinase assay, a buffer solution system containing 20 mM HEPES (pH 7.4), 5 mM MgCl2 and 2 mM MnCl2; 50 uM Na3VO4; 50 ng/10 ul EGFR (Proquinase); 100 uM ATP; and 10 ng/ml poly(Glu, Tyr) (4:1, Sigma) as a substrate were used.First, 10 ul of EGFR was added to each well of a 96-well plate, 10 ul of the test compounds diluted as described in Test Example 2 (Examples 1 to 173) was added to each well, and the plate was incubated at room temperature for 10 min. The compounds of Test Example 1 were used as control compounds at a concentration of 0.0001 to 10 uM.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638799,37,BindingDB Database,,2014.0,None,,,6.5918,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=N/OC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D45F0>
CHEMBL3671558,,None,514.36,1,4.40,BDBM133770,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1,IC50,'=',94.0,nM,7.03,No Comment,266797,UO_0000065,13.66,0.29,2.63,7.29,0,CHEMBL3705421,"Tyrosine Kinase Assay: EGFR1 (HER-1) enzyme assay was carried out by using Tyrosine Kinase Assay Kit Green. The entire assay was conducted in accordance with EGFR PTK inhibitor cellular activity test S.O.P.A typical kinase inhibition reaction requires a protein tyrosine kinase, a suitable buffer solution system, a peptide substrate and ATP. In the present EGFR tyrosine kinase assay, a buffer solution system containing 20 mM HEPES (pH 7.4), 5 mM MgCl2 and 2 mM MnCl2; 50 uM Na3VO4; 50 ng/10 ul EGFR (Proquinase); 100 uM ATP; and 10 ng/ml poly(Glu, Tyr) (4:1, Sigma) as a substrate were used.First, 10 ul of EGFR was added to each well of a 96-well plate, 10 ul of the test compounds diluted as described in Test Example 2 (Examples 1 to 173) was added to each well, and the plate was incubated at room temperature for 10 min. The compounds of Test Example 1 were used as control compounds at a concentration of 0.0001 to 10 uM.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638799,37,BindingDB Database,,2014.0,None,,,7.0269,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4660>
CHEMBL3676370,,None,566.82,1,4.58,BDBM133832,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC,IC50,'=',21.0,nM,7.68,No Comment,266859,UO_0000065,13.55,0.30,3.10,6.71,0,CHEMBL3705421,"Tyrosine Kinase Assay: EGFR1 (HER-1) enzyme assay was carried out by using Tyrosine Kinase Assay Kit Green. The entire assay was conducted in accordance with EGFR PTK inhibitor cellular activity test S.O.P.A typical kinase inhibition reaction requires a protein tyrosine kinase, a suitable buffer solution system, a peptide substrate and ATP. In the present EGFR tyrosine kinase assay, a buffer solution system containing 20 mM HEPES (pH 7.4), 5 mM MgCl2 and 2 mM MnCl2; 50 uM Na3VO4; 50 ng/10 ul EGFR (Proquinase); 100 uM ATP; and 10 ng/ml poly(Glu, Tyr) (4:1, Sigma) as a substrate were used.First, 10 ul of EGFR was added to each well of a 96-well plate, 10 ul of the test compounds diluted as described in Test Example 2 (Examples 1 to 173) was added to each well, and the plate was incubated at room temperature for 10 min. The compounds of Test Example 1 were used as control compounds at a concentration of 0.0001 to 10 uM.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638799,37,BindingDB Database,,2014.0,None,,,7.6778,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCOC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D46D0>
CHEMBL3676371,,None,593.88,1,4.89,BDBM133833,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(CC)CC,IC50,'=',58.0,nM,7.24,No Comment,266860,UO_0000065,12.19,0.27,2.35,6.67,0,CHEMBL3705421,"Tyrosine Kinase Assay: EGFR1 (HER-1) enzyme assay was carried out by using Tyrosine Kinase Assay Kit Green. The entire assay was conducted in accordance with EGFR PTK inhibitor cellular activity test S.O.P.A typical kinase inhibition reaction requires a protein tyrosine kinase, a suitable buffer solution system, a peptide substrate and ATP. In the present EGFR tyrosine kinase assay, a buffer solution system containing 20 mM HEPES (pH 7.4), 5 mM MgCl2 and 2 mM MnCl2; 50 uM Na3VO4; 50 ng/10 ul EGFR (Proquinase); 100 uM ATP; and 10 ng/ml poly(Glu, Tyr) (4:1, Sigma) as a substrate were used.First, 10 ul of EGFR was added to each well of a 96-well plate, 10 ul of the test compounds diluted as described in Test Example 2 (Examples 1 to 173) was added to each well, and the plate was incubated at room temperature for 10 min. The compounds of Test Example 1 were used as control compounds at a concentration of 0.0001 to 10 uM.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638799,37,BindingDB Database,,2014.0,None,,,7.2366,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4740>
CHEMBL3676384,,None,551.80,1,4.75,BDBM133848,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,IC50,'=',8.0,nM,8.1,No Comment,266875,UO_0000065,14.67,0.33,3.35,6.90,0,CHEMBL3705421,"Tyrosine Kinase Assay: EGFR1 (HER-1) enzyme assay was carried out by using Tyrosine Kinase Assay Kit Green. The entire assay was conducted in accordance with EGFR PTK inhibitor cellular activity test S.O.P.A typical kinase inhibition reaction requires a protein tyrosine kinase, a suitable buffer solution system, a peptide substrate and ATP. In the present EGFR tyrosine kinase assay, a buffer solution system containing 20 mM HEPES (pH 7.4), 5 mM MgCl2 and 2 mM MnCl2; 50 uM Na3VO4; 50 ng/10 ul EGFR (Proquinase); 100 uM ATP; and 10 ng/ml poly(Glu, Tyr) (4:1, Sigma) as a substrate were used.First, 10 ul of EGFR was added to each well of a 96-well plate, 10 ul of the test compounds diluted as described in Test Example 2 (Examples 1 to 173) was added to each well, and the plate was incubated at room temperature for 10 min. The compounds of Test Example 1 were used as control compounds at a concentration of 0.0001 to 10 uM.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638799,37,BindingDB Database,,2014.0,None,,,8.0969,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D47B0>
CHEMBL128432,,None,387.29,0,3.50,"181, SI,Table 1",CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,IC50,'=',44.67,nM,7.35,No Comment,,UO_0000065,18.98,0.42,3.85,11.14,0,CHEMBL944276,Inhibition of human recombinant EGFR,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140899,1,Scientific Literature,J Med Chem,2009.0,None,,,7.35,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4820>
CHEMBL178306,,None,372.31,0,3.94,"26, SI,Table 1",O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncnc2nn3ccccc3c12,IC50,'=',10000.0,nM,5.0,No Comment,,UO_0000065,13.43,0.25,1.06,5.94,0,CHEMBL944276,Inhibition of human recombinant EGFR,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1140899,1,Scientific Literature,J Med Chem,2009.0,None,,,5.0,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ncnc2nn3ccccc3c12,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4A50>
CHEMBL3911796,,None,590.06,2,6.46,9f,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,IC50,'=',4.2,nM,8.38,No Comment,,UO_0000065,14.2,0.27,1.92,6.59,0,CHEMBL3870704,Inhibition of wild-type EGFR (unknown origin) assessed as remaining ATP level measured after 15 mins by luminescence analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3870325,1,Scientific Literature,Bioorg Med Chem,2017.0,None,,,8.3768,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4BA0>
CHEMBL3929484,,None,469.91,0,4.49,9c,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,IC50,'=',0.27,nM,9.57,No Comment,,UO_0000065,20.36,0.40,5.08,8.12,0,CHEMBL3870704,Inhibition of wild-type EGFR (unknown origin) assessed as remaining ATP level measured after 15 mins by luminescence analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3870325,1,Scientific Literature,Bioorg Med Chem,2017.0,None,,,9.5686,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D4C10>
CHEMBL3953593,,None,500.52,1,4.66,6i,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCn4ccnc4)cc3)ncc2[N+](=O)[O-])c1,IC50,'=',40.6,nM,7.39,No Comment,,UO_0000065,14.77,0.27,2.73,4.96,0,CHEMBL3861200,Inhibition of human recombinant N-terminal GST-tagged EGFR T790M/L858R double mutant cytoplasmic domain (695 end residues) autophosphorylation expressed in baculovirus infected Sf9 insect cells by ADP-Glo luminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,P00533,"L858R,T790M",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3860065,1,Scientific Literature,Bioorg Med Chem,2016.0,CHEMBL3308860,,,7.3915,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCn4ccnc4)cc3)ncc2[N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D5150>
CHEMBL4068254,,None,276.30,0,3.20,7d,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,IC50,'=',31768.74,nM,4.5,No Comment,,UO_0000065,16.28,0.29,1.30,6.65,0,CHEMBL3995335,Inhibition of EGF induced EGFR phosphorylation in human KB cells preincubated for 90 mins followed by EGF addition for 5 mins by sandwich ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3994595,1,Scientific Literature,Eur J Med Chem,2017.0,None,,,4.498,c1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D51C0>
CHEMBL3655339,,None,457.96,0,4.42,BDBM101229,O=C(/C=C/[C@@H]1CCCN1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,IC50,'=',2.0,nM,8.7,No Comment,218472,UO_0000065,19.0,0.38,4.28,12.40,0,CHEMBL3705330,Inhibition Assay: EGFR inhibitory activity of compounds of the present invention is quantified employing the EGFR HTRF assay.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638553,37,BindingDB Database,,2013.0,None,,,8.699,O=C(/C=C/[C@@H]1CCCN1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D5230>
CHEMBL4213146,,None,370.37,0,4.95,5f,CCc1c2cc(C(F)(F)F)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,IC50,'=',3900.0,nM,5.41,No Comment,,UO_0000065,14.6,0.27,0.46,14.51,0,CHEMBL4196285,Inhibition of His6-tagged EGFR (unknown origin) cytoplasmic domain expressed in baculovirus infected Sf9 insect cells after 10 mins followed by addition of ATP-MgCl2 and measured after 1 hr by time-resolved fluorometric analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4196002,1,Scientific Literature,Eur J Med Chem,2018.0,None,,,5.4089,CCc1c2cc(C(F)(F)F)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D5310>
CHEMBL4226151,,None,501.66,1,4.82,C5,CN1CCN(c2ccc(Nc3ncc4nc(Sc5ccccc5)n(C5CCOCC5)c4n3)cc2)CC1,IC50,'=',892.0,nM,6.05,No Comment,,UO_0000065,12.06,0.23,1.23,8.48,0,CHEMBL4222847,"Inhibition of EGFR L858R/T790M/C797S triple mutant (unknown origin) using poly (Glu, Tyr) as substrate after 40 mins by kinase-glo plus luminescence assay",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P00533,"L858R,T790M,C797S",CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4219174,1,Scientific Literature,Bioorg Med Chem,2018.0,None,,,6.0496,CN1CCN(c2ccc(Nc3ncc4nc(Sc5ccccc5)n(C5CCOCC5)c4n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D5690>
CHEMBL1242026,,None,283.34,0,2.67,PP323,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,IC50,'=',663.0,nM,6.18,No Comment,,UO_0000065,21.81,0.40,3.51,6.88,0,CHEMBL1243977,Inhibition of recombinant EGFR by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008.0,None,,,6.1785,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D5700>
CHEMBL4447225,,None,647.69,2,7.50,20g,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,IC50,'=',592.0,nM,6.23,No Comment,,UO_0000065,9.62,0.19,-1.27,6.92,0,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens,SINGLE PROTEIN,CHEMBL4371006,1,Scientific Literature,J Med Chem,2018.0,None,,,6.2277,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001B30B9D5770>
